t,frame,class,conf,area,source,fhi
1.73,52,Bare Soil / Gap,0.465,4529,hsv-fallback,74.7
1.73,52,Inconsistent Growth,0.455,5913,hsv-fallback,74.7
1.73,52,Bare Soil / Gap,0.454,1840,hsv-fallback,74.7
1.73,52,Inconsistent Growth,0.44,14004,hsv-fallback,74.7
1.73,52,Inconsistent Growth,0.44,19337,hsv-fallback,74.7
1.73,52,Lush Green,0.44,57763,hsv-fallback,74.7
1.73,52,Inconsistent Growth,0.44,11384,hsv-fallback,74.7
1.73,52,Drought / Severe Stress,0.423,3927,hsv-fallback,74.7
1.73,52,Drought / Severe Stress,0.421,21542,hsv-fallback,74.7
1.73,52,Lush Green,0.418,2002,hsv-fallback,74.7
1.73,52,Drought / Severe Stress,0.414,6433,hsv-fallback,74.7
1.73,52,Bare Soil / Gap,0.384,3131,hsv-fallback,74.7
1.73,52,Lush Green,0.38,2111,hsv-fallback,74.7
1.73,52,Lush Green,0.38,2267,hsv-fallback,74.7
1.73,52,Lush Green,0.38,22823,hsv-fallback,74.7
1.73,52,Lush Green,0.38,5379,hsv-fallback,74.7
1.73,52,Lush Green,0.38,2490,hsv-fallback,74.7
1.73,52,Inconsistent Growth,0.38,3786,hsv-fallback,74.7
1.73,52,Inconsistent Growth,0.38,1948,hsv-fallback,74.7
1.73,52,Inconsistent Growth,0.38,4893,hsv-fallback,74.7
1.8,54,Bare Soil / Gap,0.474,2480,hsv-fallback,74.7
1.8,54,Bare Soil / Gap,0.473,3371,hsv-fallback,74.7
1.8,54,Lush Green,0.472,4714,hsv-fallback,74.7
1.8,54,Bare Soil / Gap,0.471,8334,hsv-fallback,74.7
1.8,54,Drought / Severe Stress,0.467,11820,hsv-fallback,74.7
1.8,54,Bare Soil / Gap,0.453,4369,hsv-fallback,74.7
1.8,54,Lush Green,0.44,56867,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.44,16716,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.44,12309,hsv-fallback,74.7
1.8,54,Lush Green,0.43,2030,hsv-fallback,74.7
1.8,54,Drought / Severe Stress,0.417,4010,hsv-fallback,74.7
1.8,54,Lush Green,0.415,24587,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.4,2199,hsv-fallback,74.7
1.8,54,Drought / Severe Stress,0.395,22585,hsv-fallback,74.7
1.8,54,Lush Green,0.38,5258,hsv-fallback,74.7
1.8,54,Lush Green,0.38,11247,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.38,4924,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.38,10013,hsv-fallback,74.7
1.8,54,Drought / Severe Stress,0.38,3653,hsv-fallback,74.7
1.8,54,Lush Green,0.38,2523,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.38,2399,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.38,3328,hsv-fallback,74.7
1.8,54,Inconsistent Growth,0.38,3428,hsv-fallback,74.7
1.87,56,Bare Soil / Gap,0.475,3479,hsv-fallback,73.8
1.87,56,Bare Soil / Gap,0.474,2798,hsv-fallback,73.8
1.87,56,Bare Soil / Gap,0.471,8445,hsv-fallback,73.8
1.87,56,Drought / Severe Stress,0.469,11965,hsv-fallback,73.8
1.87,56,Lush Green,0.467,5289,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.452,6768,hsv-fallback,73.8
1.87,56,Bare Soil / Gap,0.451,5222,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.448,2342,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.446,1866,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.445,3086,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.443,12476,hsv-fallback,73.8
1.87,56,Lush Green,0.44,53972,hsv-fallback,73.8
1.87,56,Lush Green,0.44,26613,hsv-fallback,73.8
1.87,56,Lush Green,0.425,1984,hsv-fallback,73.8
1.87,56,Drought / Severe Stress,0.425,23255,hsv-fallback,73.8
1.87,56,Bare Soil / Gap,0.411,3432,hsv-fallback,73.8
1.87,56,Drought / Severe Stress,0.397,4924,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.393,11763,hsv-fallback,73.8
1.87,56,Drought / Severe Stress,0.38,2625,hsv-fallback,73.8
1.87,56,Drought / Severe Stress,0.38,4262,hsv-fallback,73.8
1.87,56,Lush Green,0.38,5425,hsv-fallback,73.8
1.87,56,Lush Green,0.38,2461,hsv-fallback,73.8
1.87,56,Lush Green,0.38,1865,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.38,3780,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.38,4259,hsv-fallback,73.8
1.87,56,Inconsistent Growth,0.38,11341,hsv-fallback,73.8
1.93,58,Lush Green,0.474,5750,hsv-fallback,73.9
1.93,58,Bare Soil / Gap,0.474,10769,hsv-fallback,73.9
1.93,58,Bare Soil / Gap,0.474,3914,hsv-fallback,73.9
1.93,58,Drought / Severe Stress,0.468,11532,hsv-fallback,73.9
1.93,58,Inconsistent Growth,0.457,11868,hsv-fallback,73.9
1.93,58,Inconsistent Growth,0.455,12467,hsv-fallback,73.9
1.93,58,Bare Soil / Gap,0.446,6315,hsv-fallback,73.9
1.93,58,Lush Green,0.44,27484,hsv-fallback,73.9
1.93,58,Lush Green,0.44,54937,hsv-fallback,73.9
1.93,58,Inconsistent Growth,0.44,11639,hsv-fallback,73.9
1.93,58,Inconsistent Growth,0.425,2671,hsv-fallback,73.9
1.93,58,Inconsistent Growth,0.425,5684,hsv-fallback,73.9
1.93,58,Lush Green,0.419,1992,hsv-fallback,73.9
1.93,58,Drought / Severe Stress,0.404,23802,hsv-fallback,73.9
1.93,58,Drought / Severe Stress,0.4,3024,hsv-fallback,73.9
1.93,58,Lush Green,0.38,2423,hsv-fallback,73.9
1.93,58,Drought / Severe Stress,0.38,4471,hsv-fallback,73.9
1.93,58,Lush Green,0.38,5419,hsv-fallback,73.9
1.93,58,Inconsistent Growth,0.38,4115,hsv-fallback,73.9
1.93,58,Inconsistent Growth,0.38,3381,hsv-fallback,73.9
2.0,60,Lush Green,0.474,6059,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.474,5157,hsv-fallback,75.1
2.0,60,Bare Soil / Gap,0.474,10474,hsv-fallback,75.1
2.0,60,Bare Soil / Gap,0.47,5277,hsv-fallback,75.1
2.0,60,Drought / Severe Stress,0.467,11440,hsv-fallback,75.1
2.0,60,Lush Green,0.463,9759,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.459,7710,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.456,7726,hsv-fallback,75.1
2.0,60,Bare Soil / Gap,0.444,6027,hsv-fallback,75.1
2.0,60,Lush Green,0.44,29551,hsv-fallback,75.1
2.0,60,Lush Green,0.44,54625,hsv-fallback,75.1
2.0,60,Lush Green,0.435,1975,hsv-fallback,75.1
2.0,60,Drought / Severe Stress,0.43,24671,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.393,5429,hsv-fallback,75.1
2.0,60,Lush Green,0.38,5227,hsv-fallback,75.1
2.0,60,Drought / Severe Stress,0.38,4433,hsv-fallback,75.1
2.0,60,Drought / Severe Stress,0.38,2933,hsv-fallback,75.1
2.0,60,Lush Green,0.38,2348,hsv-fallback,75.1
2.0,60,Lush Green,0.38,2216,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.38,4511,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.38,3902,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.38,3147,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.38,2970,hsv-fallback,75.1
2.0,60,Inconsistent Growth,0.38,2819,hsv-fallback,75.1
2.07,62,Drought / Severe Stress,0.471,11112,hsv-fallback,75.5
2.07,62,Bare Soil / Gap,0.462,1819,hsv-fallback,75.5
2.07,62,Lush Green,0.452,2166,hsv-fallback,75.5
2.07,62,Inconsistent Growth,0.446,2839,hsv-fallback,75.5
2.07,62,Bare Soil / Gap,0.446,18261,hsv-fallback,75.5
2.07,62,Inconsistent Growth,0.44,19171,hsv-fallback,75.5
2.07,62,Lush Green,0.44,30810,hsv-fallback,75.5
2.07,62,Lush Green,0.44,49370,hsv-fallback,75.5
2.07,62,Inconsistent Growth,0.431,2541,hsv-fallback,75.5
2.07,62,Lush Green,0.43,3362,hsv-fallback,75.5
2.07,62,Drought / Severe Stress,0.426,24685,hsv-fallback,75.5
2.07,62,Bare Soil / Gap,0.417,6380,hsv-fallback,75.5
2.07,62,Inconsistent Growth,0.396,3255,hsv-fallback,75.5
2.07,62,Lush Green,0.38,6051,hsv-fallback,75.5
2.07,62,Lush Green,0.38,5262,hsv-fallback,75.5
2.07,62,Lush Green,0.38,2318,hsv-fallback,75.5
2.07,62,Drought / Severe Stress,0.38,4733,hsv-fallback,75.5
2.07,62,Drought / Severe Stress,0.38,4296,hsv-fallback,75.5
2.07,62,Lush Green,0.38,2176,hsv-fallback,75.5
2.07,62,Lush Green,0.38,2245,hsv-fallback,75.5
2.07,62,Lush Green,0.38,5329,hsv-fallback,75.5
2.07,62,Inconsistent Growth,0.38,3954,hsv-fallback,75.5
2.07,62,Inconsistent Growth,0.38,3647,hsv-fallback,75.5
2.07,62,Inconsistent Growth,0.38,12287,hsv-fallback,75.5
2.13,64,Drought / Severe Stress,0.471,11066,hsv-fallback,74.4
2.13,64,Lush Green,0.47,9327,hsv-fallback,74.4
2.13,64,Inconsistent Growth,0.457,5634,hsv-fallback,74.4
2.13,64,Inconsistent Growth,0.455,10153,hsv-fallback,74.4
2.13,64,Inconsistent Growth,0.448,2763,hsv-fallback,74.4
2.13,64,Inconsistent Growth,0.444,1907,hsv-fallback,74.4
2.13,64,Lush Green,0.442,2163,hsv-fallback,74.4
2.13,64,Lush Green,0.44,29269,hsv-fallback,74.4
2.13,64,Lush Green,0.44,49613,hsv-fallback,74.4
2.13,64,Inconsistent Growth,0.44,12182,hsv-fallback,74.4
2.13,64,Bare Soil / Gap,0.428,4919,hsv-fallback,74.4
2.13,64,Drought / Severe Stress,0.427,24920,hsv-fallback,74.4
2.13,64,Drought / Severe Stress,0.389,4480,hsv-fallback,74.4
2.13,64,Lush Green,0.381,5615,hsv-fallback,74.4
2.13,64,Drought / Severe Stress,0.38,7148,hsv-fallback,74.4
2.13,64,Lush Green,0.38,2255,hsv-fallback,74.4
2.13,64,Lush Green,0.38,2450,hsv-fallback,74.4
2.13,64,Lush Green,0.38,2731,hsv-fallback,74.4
2.13,64,Lush Green,0.38,5309,hsv-fallback,74.4
2.13,64,Inconsistent Growth,0.38,3689,hsv-fallback,74.4
2.13,64,Inconsistent Growth,0.38,2637,hsv-fallback,74.4
2.2,66,Lush Green,0.471,8439,hsv-fallback,74.8
2.2,66,Drought / Severe Stress,0.471,9993,hsv-fallback,74.8
2.2,66,Bare Soil / Gap,0.469,4290,hsv-fallback,74.8
2.2,66,Inconsistent Growth,0.469,6274,hsv-fallback,74.8
2.2,66,Inconsistent Growth,0.45,8951,hsv-fallback,74.8
2.2,66,Lush Green,0.442,30845,hsv-fallback,74.8
2.2,66,Lush Green,0.44,48954,hsv-fallback,74.8
2.2,66,Drought / Severe Stress,0.44,11086,hsv-fallback,74.8
2.2,66,Lush Green,0.432,2702,hsv-fallback,74.8
2.2,66,Drought / Severe Stress,0.421,25241,hsv-fallback,74.8
2.2,66,Bare Soil / Gap,0.405,3035,hsv-fallback,74.8
2.2,66,Inconsistent Growth,0.391,2288,hsv-fallback,74.8
2.2,66,Lush Green,0.383,2152,hsv-fallback,74.8
2.2,66,Lush Green,0.38,2194,hsv-fallback,74.8
2.2,66,Lush Green,0.38,2342,hsv-fallback,74.8
2.2,66,Lush Green,0.38,2139,hsv-fallback,74.8
2.2,66,Lush Green,0.38,5301,hsv-fallback,74.8
2.2,66,Lush Green,0.38,2352,hsv-fallback,74.8
2.2,66,Lush Green,0.38,6047,hsv-fallback,74.8
2.2,66,Inconsistent Growth,0.38,10106,hsv-fallback,74.8
2.2,66,Inconsistent Growth,0.38,3602,hsv-fallback,74.8
2.2,66,Inconsistent Growth,0.38,2732,hsv-fallback,74.8
2.27,68,Drought / Severe Stress,0.47,9696,hsv-fallback,76.1
2.27,68,Lush Green,0.468,8715,hsv-fallback,76.1
2.27,68,Inconsistent Growth,0.46,5697,hsv-fallback,76.1
2.27,68,Inconsistent Growth,0.456,8499,hsv-fallback,76.1
2.27,68,Inconsistent Growth,0.445,1860,hsv-fallback,76.1
2.27,68,Lush Green,0.44,31767,hsv-fallback,76.1
2.27,68,Lush Green,0.44,47042,hsv-fallback,76.1
2.27,68,Bare Soil / Gap,0.44,26792,hsv-fallback,76.1
2.27,68,Lush Green,0.44,2182,hsv-fallback,76.1
2.27,68,Lush Green,0.416,6637,hsv-fallback,76.1
2.27,68,Inconsistent Growth,0.405,10843,hsv-fallback,76.1
2.27,68,Inconsistent Growth,0.402,1897,hsv-fallback,76.1
2.27,68,Lush Green,0.398,2870,hsv-fallback,76.1
2.27,68,Drought / Severe Stress,0.389,25690,hsv-fallback,76.1
2.27,68,Bare Soil / Gap,0.384,3101,hsv-fallback,76.1
2.27,68,Drought / Severe Stress,0.38,5050,hsv-fallback,76.1
2.27,68,Drought / Severe Stress,0.38,5394,hsv-fallback,76.1
2.27,68,Lush Green,0.38,2236,hsv-fallback,76.1
2.27,68,Lush Green,0.38,2255,hsv-fallback,76.1
2.27,68,Lush Green,0.38,2640,hsv-fallback,76.1
2.27,68,Lush Green,0.38,4949,hsv-fallback,76.1
2.27,68,Inconsistent Growth,0.38,3834,hsv-fallback,76.1
2.27,68,Inconsistent Growth,0.38,2685,hsv-fallback,76.1
2.33,70,Drought / Severe Stress,0.471,10503,hsv-fallback,76.1
2.33,70,Lush Green,0.467,8060,hsv-fallback,76.1
2.33,70,Drought / Severe Stress,0.461,5337,hsv-fallback,76.1
2.33,70,Bare Soil / Gap,0.461,2244,hsv-fallback,76.1
2.33,70,Inconsistent Growth,0.461,8338,hsv-fallback,76.1
2.33,70,Inconsistent Growth,0.456,5660,hsv-fallback,76.1
2.33,70,Lush Green,0.44,45584,hsv-fallback,76.1
2.33,70,Lush Green,0.44,31347,hsv-fallback,76.1
2.33,70,Bare Soil / Gap,0.44,20082,hsv-fallback,76.1
2.33,70,Inconsistent Growth,0.424,1857,hsv-fallback,76.1
2.33,70,Drought / Severe Stress,0.424,26046,hsv-fallback,76.1
2.33,70,Lush Green,0.405,3877,hsv-fallback,76.1
2.33,70,Inconsistent Growth,0.392,2808,hsv-fallback,76.1
2.33,70,Lush Green,0.392,2236,hsv-fallback,76.1
2.33,70,Drought / Severe Stress,0.382,3431,hsv-fallback,76.1
2.33,70,Drought / Severe Stress,0.38,1965,hsv-fallback,76.1
2.33,70,Drought / Severe Stress,0.38,2057,hsv-fallback,76.1
2.33,70,Lush Green,0.38,2015,hsv-fallback,76.1
2.33,70,Lush Green,0.38,2151,hsv-fallback,76.1
2.33,70,Lush Green,0.38,5300,hsv-fallback,76.1
2.33,70,Lush Green,0.38,7484,hsv-fallback,76.1
2.33,70,Lush Green,0.38,3357,hsv-fallback,76.1
2.33,70,Bare Soil / Gap,0.38,3002,hsv-fallback,76.1
2.33,70,Inconsistent Growth,0.38,10433,hsv-fallback,76.1
2.33,70,Inconsistent Growth,0.38,3728,hsv-fallback,76.1
2.33,70,Inconsistent Growth,0.38,2847,hsv-fallback,76.1
2.4,72,Bare Soil / Gap,0.475,11538,hsv-fallback,76.3
2.4,72,Lush Green,0.468,5088,hsv-fallback,76.3
2.4,72,Drought / Severe Stress,0.466,9163,hsv-fallback,76.3
2.4,72,Inconsistent Growth,0.463,5577,hsv-fallback,76.3
2.4,72,Lush Green,0.44,33981,hsv-fallback,76.3
2.4,72,Lush Green,0.44,43172,hsv-fallback,76.3
2.4,72,Inconsistent Growth,0.44,16700,hsv-fallback,76.3
2.4,72,Lush Green,0.432,2098,hsv-fallback,76.3
2.4,72,Lush Green,0.431,5420,hsv-fallback,76.3
2.4,72,Inconsistent Growth,0.42,2080,hsv-fallback,76.3
2.4,72,Drought / Severe Stress,0.412,26204,hsv-fallback,76.3
2.4,72,Bare Soil / Gap,0.396,3145,hsv-fallback,76.3
2.4,72,Drought / Severe Stress,0.39,2090,hsv-fallback,76.3
2.4,72,Inconsistent Growth,0.386,10480,hsv-fallback,76.3
2.4,72,Lush Green,0.38,8343,hsv-fallback,76.3
2.4,72,Lush Green,0.38,5231,hsv-fallback,76.3
2.4,72,Drought / Severe Stress,0.38,4231,hsv-fallback,76.3
2.4,72,Drought / Severe Stress,0.38,5159,hsv-fallback,76.3
2.4,72,Lush Green,0.38,2065,hsv-fallback,76.3
2.4,72,Lush Green,0.38,2421,hsv-fallback,76.3
2.4,72,Lush Green,0.38,3993,hsv-fallback,76.3
2.4,72,Inconsistent Growth,0.38,2560,hsv-fallback,76.3
2.4,72,Inconsistent Growth,0.38,3780,hsv-fallback,76.3
2.4,72,Bare Soil / Gap,0.38,12775,hsv-fallback,76.3
2.4,72,Bare Soil / Gap,0.38,1833,hsv-fallback,76.3
2.47,74,Drought / Severe Stress,0.469,8888,hsv-fallback,76.9
2.47,74,Inconsistent Growth,0.465,5472,hsv-fallback,76.9
2.47,74,Inconsistent Growth,0.455,5872,hsv-fallback,76.9
2.47,74,Drought / Severe Stress,0.446,2053,hsv-fallback,76.9
2.47,74,Inconsistent Growth,0.44,11814,hsv-fallback,76.9
2.47,74,Bare Soil / Gap,0.44,26018,hsv-fallback,76.9
2.47,74,Lush Green,0.44,41905,hsv-fallback,76.9
2.47,74,Lush Green,0.44,33981,hsv-fallback,76.9
2.47,74,Lush Green,0.436,2836,hsv-fallback,76.9
2.47,74,Lush Green,0.418,7596,hsv-fallback,76.9
2.47,74,Lush Green,0.405,2474,hsv-fallback,76.9
2.47,74,Lush Green,0.399,2099,hsv-fallback,76.9
2.47,74,Drought / Severe Stress,0.397,26408,hsv-fallback,76.9
2.47,74,Drought / Severe Stress,0.382,2056,hsv-fallback,76.9
2.47,74,Lush Green,0.38,5689,hsv-fallback,76.9
2.47,74,Lush Green,0.38,9139,hsv-fallback,76.9
2.47,74,Lush Green,0.38,2720,hsv-fallback,76.9
2.47,74,Lush Green,0.38,5172,hsv-fallback,76.9
2.47,74,Lush Green,0.38,2292,hsv-fallback,76.9
2.47,74,Lush Green,0.38,1909,hsv-fallback,76.9
2.47,74,Bare Soil / Gap,0.38,3147,hsv-fallback,76.9
2.47,74,Drought / Severe Stress,0.38,4917,hsv-fallback,76.9
2.47,74,Drought / Severe Stress,0.38,2394,hsv-fallback,76.9
2.47,74,Bare Soil / Gap,0.38,2090,hsv-fallback,76.9
2.47,74,Inconsistent Growth,0.38,10902,hsv-fallback,76.9
2.47,74,Inconsistent Growth,0.38,3485,hsv-fallback,76.9
2.47,74,Inconsistent Growth,0.38,2517,hsv-fallback,76.9
2.53,76,Lush Green,0.475,9853,hsv-fallback,77.3
2.53,76,Drought / Severe Stress,0.474,8928,hsv-fallback,77.3
2.53,76,Inconsistent Growth,0.473,5415,hsv-fallback,77.3
2.53,76,Lush Green,0.446,3006,hsv-fallback,77.3
2.53,76,Bare Soil / Gap,0.44,27988,hsv-fallback,77.3
2.53,76,Lush Green,0.44,42944,hsv-fallback,77.3
2.53,76,Inconsistent Growth,0.44,17072,hsv-fallback,77.3
2.53,76,Lush Green,0.44,33606,hsv-fallback,77.3
2.53,76,Inconsistent Growth,0.44,14669,hsv-fallback,77.3
2.53,76,Drought / Severe Stress,0.414,25968,hsv-fallback,77.3
2.53,76,Lush Green,0.395,2726,hsv-fallback,77.3
2.53,76,Lush Green,0.392,1951,hsv-fallback,77.3
2.53,76,Lush Green,0.38,1868,hsv-fallback,77.3
2.53,76,Lush Green,0.38,5077,hsv-fallback,77.3
2.53,76,Lush Green,0.38,10079,hsv-fallback,77.3
2.53,76,Lush Green,0.38,8070,hsv-fallback,77.3
2.53,76,Drought / Severe Stress,0.38,6665,hsv-fallback,77.3
2.53,76,Bare Soil / Gap,0.38,3267,hsv-fallback,77.3
2.53,76,Lush Green,0.38,2620,hsv-fallback,77.3
2.53,76,Drought / Severe Stress,0.38,5723,hsv-fallback,77.3
2.53,76,Inconsistent Growth,0.38,3466,hsv-fallback,77.3
2.6,78,Drought / Severe Stress,0.474,7431,hsv-fallback,75.2
2.6,78,Inconsistent Growth,0.473,5155,hsv-fallback,75.2
2.6,78,Drought / Severe Stress,0.449,1866,hsv-fallback,75.2
2.6,78,Lush Green,0.446,11852,hsv-fallback,75.2
2.6,78,Bare Soil / Gap,0.44,30078,hsv-fallback,75.2
2.6,78,Lush Green,0.44,21890,hsv-fallback,75.2
2.6,78,Inconsistent Growth,0.44,15677,hsv-fallback,75.2
2.6,78,Lush Green,0.44,40025,hsv-fallback,75.2
2.6,78,Inconsistent Growth,0.44,11784,hsv-fallback,75.2
2.6,78,Drought / Severe Stress,0.42,26197,hsv-fallback,75.2
2.6,78,Lush Green,0.38,2263,hsv-fallback,75.2
2.6,78,Lush Green,0.38,4294,hsv-fallback,75.2
2.6,78,Drought / Severe Stress,0.38,4958,hsv-fallback,75.2
2.6,78,Drought / Severe Stress,0.38,5437,hsv-fallback,75.2
2.6,78,Inconsistent Growth,0.38,3771,hsv-fallback,75.2
2.6,78,Inconsistent Growth,0.38,3419,hsv-fallback,75.2
2.6,78,Inconsistent Growth,0.38,1875,hsv-fallback,75.2
2.67,80,Drought / Severe Stress,0.475,6371,hsv-fallback,76.7
2.67,80,Inconsistent Growth,0.474,5073,hsv-fallback,76.7
2.67,80,Bare Soil / Gap,0.446,6312,hsv-fallback,76.7
2.67,80,Drought / Severe Stress,0.444,1894,hsv-fallback,76.7
2.67,80,Lush Green,0.44,24467,hsv-fallback,76.7
2.67,80,Bare Soil / Gap,0.44,23809,hsv-fallback,76.7
2.67,80,Lush Green,0.44,47273,hsv-fallback,76.7
2.67,80,Lush Green,0.44,39298,hsv-fallback,76.7
2.67,80,Inconsistent Growth,0.44,15350,hsv-fallback,76.7
2.67,80,Drought / Severe Stress,0.406,26278,hsv-fallback,76.7
2.67,80,Lush Green,0.38,4201,hsv-fallback,76.7
2.67,80,Lush Green,0.38,2168,hsv-fallback,76.7
2.67,80,Lush Green,0.38,2191,hsv-fallback,76.7
2.67,80,Drought / Severe Stress,0.38,5369,hsv-fallback,76.7
2.67,80,Drought / Severe Stress,0.38,4242,hsv-fallback,76.7
2.67,80,Bare Soil / Gap,0.38,1838,hsv-fallback,76.7
2.67,80,Inconsistent Growth,0.38,11820,hsv-fallback,76.7
2.67,80,Inconsistent Growth,0.38,3483,hsv-fallback,76.7
2.67,80,Inconsistent Growth,0.38,3425,hsv-fallback,76.7
2.67,80,Inconsistent Growth,0.38,2043,hsv-fallback,76.7
2.73,82,Drought / Severe Stress,0.475,5866,hsv-fallback,76.1
2.73,82,Inconsistent Growth,0.471,5139,hsv-fallback,76.1
2.73,82,Lush Green,0.458,15752,hsv-fallback,76.1
2.73,82,Bare Soil / Gap,0.44,28470,hsv-fallback,76.1
2.73,82,Inconsistent Growth,0.44,16088,hsv-fallback,76.1
2.73,82,Lush Green,0.44,70653,hsv-fallback,76.1
2.73,82,Lush Green,0.418,1964,hsv-fallback,76.1
2.73,82,Inconsistent Growth,0.411,12402,hsv-fallback,76.1
2.73,82,Drought / Severe Stress,0.407,5442,hsv-fallback,76.1
2.73,82,Drought / Severe Stress,0.385,25858,hsv-fallback,76.1
2.73,82,Lush Green,0.38,3681,hsv-fallback,76.1
2.73,82,Drought / Severe Stress,0.38,6000,hsv-fallback,76.1
2.73,82,Inconsistent Growth,0.38,2502,hsv-fallback,76.1
2.73,82,Inconsistent Growth,0.38,2193,hsv-fallback,76.1
2.8,84,Drought / Severe Stress,0.475,3706,hsv-fallback,77.5
2.8,84,Inconsistent Growth,0.472,5255,hsv-fallback,77.5
2.8,84,Bare Soil / Gap,0.459,8147,hsv-fallback,77.5
2.8,84,Lush Green,0.458,15919,hsv-fallback,77.5
2.8,84,Lush Green,0.44,32390,hsv-fallback,77.5
2.8,84,Inconsistent Growth,0.44,15789,hsv-fallback,77.5
2.8,84,Lush Green,0.44,73705,hsv-fallback,77.5
2.8,84,Inconsistent Growth,0.418,12894,hsv-fallback,77.5
2.8,84,Bare Soil / Gap,0.413,23139,hsv-fallback,77.5
2.8,84,Drought / Severe Stress,0.413,5374,hsv-fallback,77.5
2.8,84,Inconsistent Growth,0.392,2870,hsv-fallback,77.5
2.8,84,Drought / Severe Stress,0.387,26314,hsv-fallback,77.5
2.8,84,Lush Green,0.38,1971,hsv-fallback,77.5
2.8,84,Lush Green,0.38,2259,hsv-fallback,77.5
2.8,84,Drought / Severe Stress,0.38,6004,hsv-fallback,77.5
2.8,84,Inconsistent Growth,0.38,4020,hsv-fallback,77.5
2.8,84,Inconsistent Growth,0.38,2180,hsv-fallback,77.5
2.8,84,Inconsistent Growth,0.38,2022,hsv-fallback,77.5
2.87,86,Drought / Severe Stress,0.473,2946,hsv-fallback,78.4
2.87,86,Inconsistent Growth,0.471,4958,hsv-fallback,78.4
2.87,86,Inconsistent Growth,0.442,4034,hsv-fallback,78.4
2.87,86,Lush Green,0.44,70143,hsv-fallback,78.4
2.87,86,Drought / Severe Stress,0.44,9560,hsv-fallback,78.4
2.87,86,Inconsistent Growth,0.44,13070,hsv-fallback,78.4
2.87,86,Bare Soil / Gap,0.44,31122,hsv-fallback,78.4
2.87,86,Lush Green,0.44,30858,hsv-fallback,78.4
2.87,86,Inconsistent Growth,0.44,14746,hsv-fallback,78.4
2.87,86,Drought / Severe Stress,0.392,26051,hsv-fallback,78.4
2.87,86,Lush Green,0.38,16735,hsv-fallback,78.4
2.87,86,Lush Green,0.38,2305,hsv-fallback,78.4
2.87,86,Lush Green,0.38,2112,hsv-fallback,78.4
2.87,86,Inconsistent Growth,0.38,4440,hsv-fallback,78.4
2.87,86,Inconsistent Growth,0.38,2161,hsv-fallback,78.4
2.87,86,Inconsistent Growth,0.38,2042,hsv-fallback,78.4
2.93,88,Inconsistent Growth,0.466,4933,hsv-fallback,79.0
2.93,88,Lush Green,0.44,65144,hsv-fallback,79.0
2.93,88,Lush Green,0.44,17542,hsv-fallback,79.0
2.93,88,Lush Green,0.44,31151,hsv-fallback,79.0
2.93,88,Bare Soil / Gap,0.44,30990,hsv-fallback,79.0
2.93,88,Inconsistent Growth,0.44,5203,hsv-fallback,79.0
2.93,88,Inconsistent Growth,0.44,13708,hsv-fallback,79.0
2.93,88,Drought / Severe Stress,0.44,10515,hsv-fallback,79.0
2.93,88,Inconsistent Growth,0.396,12055,hsv-fallback,79.0
2.93,88,Lush Green,0.38,2086,hsv-fallback,79.0
2.93,88,Lush Green,0.38,2344,hsv-fallback,79.0
2.93,88,Lush Green,0.38,2005,hsv-fallback,79.0
2.93,88,Drought / Severe Stress,0.38,25584,hsv-fallback,79.0
2.93,88,Inconsistent Growth,0.38,4875,hsv-fallback,79.0
2.93,88,Inconsistent Growth,0.38,2608,hsv-fallback,79.0
2.93,88,Inconsistent Growth,0.38,1960,hsv-fallback,79.0
3.0,90,Inconsistent Growth,0.472,5146,hsv-fallback,79.4
3.0,90,Lush Green,0.44,59291,hsv-fallback,79.4
3.0,90,Lush Green,0.44,19252,hsv-fallback,79.4
3.0,90,Lush Green,0.44,32188,hsv-fallback,79.4
3.0,90,Drought / Severe Stress,0.44,9275,hsv-fallback,79.4
3.0,90,Bare Soil / Gap,0.44,29155,hsv-fallback,79.4
3.0,90,Inconsistent Growth,0.44,12136,hsv-fallback,79.4
3.0,90,Inconsistent Growth,0.412,5646,hsv-fallback,79.4
3.0,90,Inconsistent Growth,0.405,11259,hsv-fallback,79.4
