t,frame,class,conf,area,source,fhi
1.87,56,Bare Soil / Gap,0.47,11451,onnx-medium,92.8
1.87,56,Bare Soil / Gap,0.47,8423,onnx-medium,92.8
1.87,56,Drought / Severe Stress,0.47,6517,onnx-medium,92.8
1.87,56,Bare Soil / Gap,0.466,4995,onnx-medium,92.8
1.87,56,Bare Soil / Gap,0.446,4578,onnx-weak,92.8
1.87,56,Bare Soil / Gap,0.44,4653,onnx-weak,92.8
1.87,56,Bare Soil / Gap,0.425,21044,onnx-weak,92.8
1.87,56,Lush Green,0.42,3249,hsv-fallback,92.8
1.87,56,Lush Green,0.42,17417,hsv-fallback,92.8
1.87,56,Lush Green,0.42,2986,hsv-fallback,92.8
1.87,56,Lush Green,0.42,6803,hsv-fallback,92.8
1.87,56,Lush Green,0.42,3902,hsv-fallback,92.8
1.87,56,Drought / Severe Stress,0.42,3937,hsv-fallback,92.8
1.87,56,Bare Soil / Gap,0.42,2725,hsv-fallback,92.8
1.87,56,Inconsistent Growth,0.42,3569,hsv-fallback,92.8
1.87,56,Drought / Severe Stress,0.42,2998,hsv-fallback,92.8
1.87,56,Inconsistent Growth,0.42,2396,hsv-fallback,92.8
1.87,56,Bare Soil / Gap,0.392,3816,onnx-weak,92.8
1.87,56,Bare Soil / Gap,0.352,2476,onnx-weak,92.8
1.93,58,Lush Green,0.48,34903,hsv-fallback,93.1
1.93,58,Lush Green,0.48,17499,hsv-fallback,93.1
1.93,58,Bare Soil / Gap,0.472,4999,onnx-medium,93.1
1.93,58,Bare Soil / Gap,0.468,1616,onnx-medium,93.1
1.93,58,Drought / Severe Stress,0.468,6703,onnx-medium,93.1
1.93,58,Bare Soil / Gap,0.456,15063,onnx-medium,93.1
1.93,58,Bare Soil / Gap,0.445,4282,onnx-weak,93.1
1.93,58,Lush Green,0.42,7792,hsv-fallback,93.1
1.93,58,Lush Green,0.42,1965,hsv-fallback,93.1
1.93,58,Lush Green,0.42,2870,hsv-fallback,93.1
1.93,58,Lush Green,0.42,3216,hsv-fallback,93.1
1.93,58,Lush Green,0.42,3728,hsv-fallback,93.1
1.93,58,Inconsistent Growth,0.42,2347,hsv-fallback,93.1
1.93,58,Drought / Severe Stress,0.42,3006,hsv-fallback,93.1
1.93,58,Bare Soil / Gap,0.417,2697,onnx-weak,93.1
1.93,58,Bare Soil / Gap,0.402,21712,onnx-weak,93.1
1.93,58,Bare Soil / Gap,0.399,4102,onnx-weak,93.1
1.93,58,Bare Soil / Gap,0.388,2078,onnx-weak,93.1
2.0,60,Lush Green,0.48,36819,hsv-fallback,92.6
2.0,60,Lush Green,0.48,16733,hsv-fallback,92.6
2.0,60,Bare Soil / Gap,0.48,15944,hsv-fallback,92.6
2.0,60,Bare Soil / Gap,0.474,3085,onnx-medium,92.6
2.0,60,Bare Soil / Gap,0.474,1652,onnx-medium,92.6
2.0,60,Bare Soil / Gap,0.469,10997,onnx-medium,92.6
2.0,60,Drought / Severe Stress,0.46,7325,onnx-medium,92.6
2.0,60,Bare Soil / Gap,0.459,1620,onnx-medium,92.6
2.0,60,Bare Soil / Gap,0.452,3752,onnx-medium,92.6
2.0,60,Bare Soil / Gap,0.425,22561,onnx-weak,92.6
2.0,60,Lush Green,0.42,6201,hsv-fallback,92.6
2.0,60,Lush Green,0.42,1570,hsv-fallback,92.6
2.0,60,Lush Green,0.42,2843,hsv-fallback,92.6
2.0,60,Drought / Severe Stress,0.42,3044,hsv-fallback,92.6
2.0,60,Drought / Severe Stress,0.42,4699,hsv-fallback,92.6
2.0,60,Lush Green,0.42,3280,hsv-fallback,92.6
2.0,60,Inconsistent Growth,0.42,2446,hsv-fallback,92.6
2.0,60,Inconsistent Growth,0.42,1765,hsv-fallback,92.6
2.0,60,Inconsistent Growth,0.42,2736,hsv-fallback,92.6
2.0,60,Bare Soil / Gap,0.399,3070,onnx-weak,92.6
2.0,60,Bare Soil / Gap,0.399,2430,onnx-weak,92.6
2.0,60,Bare Soil / Gap,0.382,4341,onnx-weak,92.6
2.07,62,Lush Green,0.48,38288,hsv-fallback,92.4
2.07,62,Bare Soil / Gap,0.48,18292,hsv-fallback,92.4
2.07,62,Drought / Severe Stress,0.474,7711,onnx-medium,92.4
2.07,62,Bare Soil / Gap,0.47,10711,onnx-medium,92.4
2.07,62,Bare Soil / Gap,0.463,5004,onnx-medium,92.4
2.07,62,Bare Soil / Gap,0.462,1732,onnx-medium,92.4
2.07,62,Bare Soil / Gap,0.455,1573,onnx-medium,92.4
2.07,62,Bare Soil / Gap,0.429,22113,onnx-weak,92.4
2.07,62,Lush Green,0.42,2844,hsv-fallback,92.4
2.07,62,Lush Green,0.42,1973,hsv-fallback,92.4
2.07,62,Lush Green,0.42,6395,hsv-fallback,92.4
2.07,62,Lush Green,0.42,4655,hsv-fallback,92.4
2.07,62,Inconsistent Growth,0.42,2873,hsv-fallback,92.4
2.07,62,Drought / Severe Stress,0.42,3351,hsv-fallback,92.4
2.07,62,Drought / Severe Stress,0.42,3415,hsv-fallback,92.4
2.07,62,Lush Green,0.42,16229,hsv-fallback,92.4
2.07,62,Bare Soil / Gap,0.399,3612,onnx-weak,92.4
2.07,62,Bare Soil / Gap,0.398,2506,onnx-weak,92.4
2.07,62,Bare Soil / Gap,0.394,4259,onnx-weak,92.4
2.07,62,Inconsistent Growth,0.361,1702,onnx-weak,92.4
2.07,62,Bare Soil / Gap,0.359,2340,onnx-weak,92.4
2.13,64,Lush Green,0.48,39710,hsv-fallback,92.0
2.13,64,Bare Soil / Gap,0.48,20302,hsv-fallback,92.0
2.13,64,Bare Soil / Gap,0.472,4250,onnx-medium,92.0
2.13,64,Bare Soil / Gap,0.47,10788,onnx-medium,92.0
2.13,64,Bare Soil / Gap,0.464,4221,onnx-medium,92.0
2.13,64,Bare Soil / Gap,0.446,2573,onnx-weak,92.0
2.13,64,Drought / Severe Stress,0.445,8404,onnx-weak,92.0
2.13,64,Bare Soil / Gap,0.439,3270,onnx-weak,92.0
2.13,64,Bare Soil / Gap,0.427,22863,onnx-weak,92.0
2.13,64,Lush Green,0.42,16444,hsv-fallback,92.0
2.13,64,Lush Green,0.42,6326,hsv-fallback,92.0
2.13,64,Lush Green,0.42,2952,hsv-fallback,92.0
2.13,64,Lush Green,0.42,1856,hsv-fallback,92.0
2.13,64,Drought / Severe Stress,0.42,3328,hsv-fallback,92.0
2.13,64,Drought / Severe Stress,0.42,1675,hsv-fallback,92.0
2.13,64,Inconsistent Growth,0.42,2828,hsv-fallback,92.0
2.13,64,Bare Soil / Gap,0.404,4179,onnx-weak,92.0
2.13,64,Drought / Severe Stress,0.369,4611,onnx-weak,92.0
2.2,66,Lush Green,0.48,37515,hsv-fallback,92.4
2.2,66,Bare Soil / Gap,0.48,20987,hsv-fallback,92.4
2.2,66,Bare Soil / Gap,0.472,4338,onnx-medium,92.4
2.2,66,Bare Soil / Gap,0.471,9673,onnx-medium,92.4
2.2,66,Bare Soil / Gap,0.467,4248,onnx-medium,92.4
2.2,66,Bare Soil / Gap,0.433,1576,onnx-weak,92.4
2.2,66,Bare Soil / Gap,0.421,23419,onnx-weak,92.4
2.2,66,Lush Green,0.42,15754,hsv-fallback,92.4
2.2,66,Lush Green,0.42,1621,hsv-fallback,92.4
2.2,66,Lush Green,0.42,2011,hsv-fallback,92.4
2.2,66,Lush Green,0.42,2859,hsv-fallback,92.4
2.2,66,Lush Green,0.42,2961,hsv-fallback,92.4
2.2,66,Lush Green,0.42,4568,hsv-fallback,92.4
2.2,66,Lush Green,0.42,6376,hsv-fallback,92.4
2.2,66,Bare Soil / Gap,0.42,2435,hsv-fallback,92.4
2.2,66,Drought / Severe Stress,0.42,1703,hsv-fallback,92.4
2.2,66,Inconsistent Growth,0.42,1680,hsv-fallback,92.4
2.2,66,Drought / Severe Stress,0.42,3163,hsv-fallback,92.4
2.2,66,Bare Soil / Gap,0.405,3438,onnx-weak,92.4
2.2,66,Bare Soil / Gap,0.383,4756,onnx-weak,92.4
2.2,66,Drought / Severe Stress,0.38,8818,onnx-weak,92.4
2.2,66,Bare Soil / Gap,0.367,2354,onnx-weak,92.4
2.27,68,Lush Green,0.48,38153,hsv-fallback,92.7
2.27,68,Bare Soil / Gap,0.48,25860,hsv-fallback,92.7
2.27,68,Bare Soil / Gap,0.471,9542,onnx-medium,92.7
2.27,68,Bare Soil / Gap,0.461,3748,onnx-medium,92.7
2.27,68,Bare Soil / Gap,0.444,3737,onnx-weak,92.7
2.27,68,Drought / Severe Stress,0.439,9145,onnx-weak,92.7
2.27,68,Lush Green,0.42,6683,hsv-fallback,92.7
2.27,68,Lush Green,0.42,15746,hsv-fallback,92.7
2.27,68,Lush Green,0.42,1633,hsv-fallback,92.7
2.27,68,Lush Green,0.42,1963,hsv-fallback,92.7
2.27,68,Lush Green,0.42,2756,hsv-fallback,92.7
2.27,68,Lush Green,0.42,3592,hsv-fallback,92.7
2.27,68,Lush Green,0.42,4756,hsv-fallback,92.7
2.27,68,Bare Soil / Gap,0.42,2471,hsv-fallback,92.7
2.27,68,Drought / Severe Stress,0.42,1559,hsv-fallback,92.7
2.27,68,Drought / Severe Stress,0.42,3302,hsv-fallback,92.7
2.27,68,Bare Soil / Gap,0.389,23438,onnx-weak,92.7
2.27,68,Bare Soil / Gap,0.355,4090,onnx-weak,92.7
2.33,70,Lush Green,0.48,39246,hsv-fallback,92.4
2.33,70,Bare Soil / Gap,0.48,19131,hsv-fallback,92.4
2.33,70,Bare Soil / Gap,0.473,3887,onnx-medium,92.4
2.33,70,Bare Soil / Gap,0.471,2789,onnx-medium,92.4
2.33,70,Bare Soil / Gap,0.471,10164,onnx-medium,92.4
2.33,70,Drought / Severe Stress,0.465,10292,onnx-medium,92.4
2.33,70,Bare Soil / Gap,0.459,3777,onnx-medium,92.4
2.33,70,Bare Soil / Gap,0.434,1577,onnx-weak,92.4
2.33,70,Bare Soil / Gap,0.424,24057,onnx-weak,92.4
2.33,70,Lush Green,0.42,2639,hsv-fallback,92.4
2.33,70,Lush Green,0.42,4654,hsv-fallback,92.4
2.33,70,Lush Green,0.42,1724,hsv-fallback,92.4
2.33,70,Lush Green,0.42,6512,hsv-fallback,92.4
2.33,70,Bare Soil / Gap,0.42,2398,hsv-fallback,92.4
2.33,70,Drought / Severe Stress,0.42,3447,hsv-fallback,92.4
2.33,70,Lush Green,0.42,4543,hsv-fallback,92.4
2.33,70,Inconsistent Growth,0.42,1567,hsv-fallback,92.4
2.33,70,Drought / Severe Stress,0.42,1906,hsv-fallback,92.4
2.33,70,Inconsistent Growth,0.42,3279,hsv-fallback,92.4
2.33,70,Bare Soil / Gap,0.367,4117,onnx-weak,92.4
2.33,70,Bare Soil / Gap,0.353,14964,onnx-weak,92.4
2.4,72,Lush Green,0.48,39905,hsv-fallback,91.7
2.4,72,Bare Soil / Gap,0.48,12023,hsv-fallback,91.7
2.4,72,Bare Soil / Gap,0.475,11384,onnx-medium,91.7
2.4,72,Bare Soil / Gap,0.469,9040,onnx-medium,91.7
2.4,72,Bare Soil / Gap,0.465,4362,onnx-medium,91.7
2.4,72,Bare Soil / Gap,0.446,1694,onnx-weak,91.7
2.4,72,Drought / Severe Stress,0.446,6441,onnx-weak,91.7
2.4,72,Lush Green,0.42,2606,hsv-fallback,91.7
2.4,72,Lush Green,0.42,1721,hsv-fallback,91.7
2.4,72,Lush Green,0.42,6470,hsv-fallback,91.7
2.4,72,Bare Soil / Gap,0.42,2536,hsv-fallback,91.7
2.4,72,Lush Green,0.42,3368,hsv-fallback,91.7
2.4,72,Inconsistent Growth,0.42,3094,hsv-fallback,91.7
2.4,72,Drought / Severe Stress,0.42,2891,hsv-fallback,91.7
2.4,72,Bare Soil / Gap,0.412,23804,onnx-weak,91.7
2.4,72,Bare Soil / Gap,0.41,1702,onnx-weak,91.7
2.4,72,Bare Soil / Gap,0.384,14709,onnx-weak,91.7
2.4,72,Drought / Severe Stress,0.383,11370,onnx-weak,91.7
2.4,72,Bare Soil / Gap,0.382,1823,onnx-weak,91.7
2.4,72,Bare Soil / Gap,0.356,3733,onnx-weak,91.7
2.47,74,Lush Green,0.48,40762,hsv-fallback,92.1
2.47,74,Lush Green,0.48,11461,hsv-fallback,92.1
2.47,74,Bare Soil / Gap,0.48,24817,hsv-fallback,92.1
2.47,74,Bare Soil / Gap,0.471,8818,onnx-medium,92.1
2.47,74,Bare Soil / Gap,0.462,3866,onnx-medium,92.1
2.47,74,Drought / Severe Stress,0.459,9509,onnx-medium,92.1
2.47,74,Lush Green,0.42,5901,hsv-fallback,92.1
2.47,74,Lush Green,0.42,14785,hsv-fallback,92.1
2.47,74,Lush Green,0.42,1656,hsv-fallback,92.1
2.47,74,Lush Green,0.42,2372,hsv-fallback,92.1
2.47,74,Lush Green,0.42,3207,hsv-fallback,92.1
2.47,74,Bare Soil / Gap,0.42,2490,hsv-fallback,92.1
2.47,74,Bare Soil / Gap,0.42,1747,hsv-fallback,92.1
2.47,74,Inconsistent Growth,0.42,2667,hsv-fallback,92.1
2.47,74,Drought / Severe Stress,0.42,3906,hsv-fallback,92.1
2.47,74,Bare Soil / Gap,0.397,24031,onnx-weak,92.1
2.47,74,Bare Soil / Gap,0.391,1697,onnx-weak,92.1
2.47,74,Bare Soil / Gap,0.379,4203,onnx-weak,92.1
2.53,76,Lush Green,0.48,40099,hsv-fallback,91.6
2.53,76,Bare Soil / Gap,0.48,26457,hsv-fallback,91.6
2.53,76,Bare Soil / Gap,0.475,8746,onnx-medium,91.6
2.53,76,Drought / Severe Stress,0.47,11330,onnx-medium,91.6
2.53,76,Bare Soil / Gap,0.441,4259,onnx-weak,91.6
2.53,76,Lush Green,0.42,5787,hsv-fallback,91.6
2.53,76,Lush Green,0.42,8762,hsv-fallback,91.6
2.53,76,Lush Green,0.42,13951,hsv-fallback,91.6
2.53,76,Lush Green,0.42,1657,hsv-fallback,91.6
2.53,76,Lush Green,0.42,2390,hsv-fallback,91.6
2.53,76,Lush Green,0.42,3174,hsv-fallback,91.6
2.53,76,Bare Soil / Gap,0.42,2587,hsv-fallback,91.6
2.53,76,Bare Soil / Gap,0.42,1584,hsv-fallback,91.6
2.53,76,Inconsistent Growth,0.42,2238,hsv-fallback,91.6
2.53,76,Drought / Severe Stress,0.42,4170,hsv-fallback,91.6
2.53,76,Drought / Severe Stress,0.42,6350,hsv-fallback,91.6
2.53,76,Inconsistent Growth,0.42,2222,hsv-fallback,91.6
2.53,76,Bare Soil / Gap,0.406,5215,onnx-weak,91.6
2.53,76,Bare Soil / Gap,0.397,23764,onnx-weak,91.6
2.53,76,Bare Soil / Gap,0.36,13015,onnx-weak,91.6
2.6,78,Lush Green,0.48,54219,hsv-fallback,92.7
2.6,78,Lush Green,0.48,25790,hsv-fallback,92.7
2.6,78,Bare Soil / Gap,0.48,27608,hsv-fallback,92.7
2.6,78,Bare Soil / Gap,0.474,7308,onnx-medium,92.7
2.6,78,Bare Soil / Gap,0.462,4440,onnx-medium,92.7
2.6,78,Bare Soil / Gap,0.45,2368,onnx-medium,92.7
2.6,78,Bare Soil / Gap,0.449,3270,onnx-weak,92.7
2.6,78,Bare Soil / Gap,0.448,1796,onnx-weak,92.7
2.6,78,Lush Green,0.42,5575,hsv-fallback,92.7
2.6,78,Lush Green,0.42,2281,hsv-fallback,92.7
2.6,78,Bare Soil / Gap,0.42,23963,onnx-weak,92.7
2.6,78,Inconsistent Growth,0.42,2543,hsv-fallback,92.7
2.6,78,Inconsistent Growth,0.42,2319,hsv-fallback,92.7
2.6,78,Drought / Severe Stress,0.42,4594,hsv-fallback,92.7
2.6,78,Bare Soil / Gap,0.352,4202,onnx-weak,92.7
2.6,78,Bare Soil / Gap,0.352,13456,onnx-weak,92.7
2.6,78,Inconsistent Growth,0.352,4810,onnx-weak,92.7
2.67,80,Lush Green,0.48,56421,hsv-fallback,93.9
2.67,80,Lush Green,0.48,28003,hsv-fallback,93.9
2.67,80,Bare Soil / Gap,0.48,22502,hsv-fallback,93.9
2.67,80,Bare Soil / Gap,0.475,6275,onnx-medium,93.9
2.67,80,Bare Soil / Gap,0.475,2726,onnx-medium,93.9
2.67,80,Bare Soil / Gap,0.459,4458,onnx-medium,93.9
2.67,80,Bare Soil / Gap,0.44,4116,onnx-weak,93.9
2.67,80,Lush Green,0.42,2895,hsv-fallback,93.9
2.67,80,Lush Green,0.42,2283,hsv-fallback,93.9
2.67,80,Lush Green,0.42,1592,hsv-fallback,93.9
2.67,80,Lush Green,0.42,5408,hsv-fallback,93.9
2.67,80,Bare Soil / Gap,0.42,2548,hsv-fallback,93.9
2.67,80,Bare Soil / Gap,0.42,1689,hsv-fallback,93.9
2.67,80,Inconsistent Growth,0.42,2798,hsv-fallback,93.9
2.67,80,Drought / Severe Stress,0.42,4300,hsv-fallback,93.9
2.67,80,Bare Soil / Gap,0.411,5777,onnx-weak,93.9
2.67,80,Bare Soil / Gap,0.409,1657,onnx-weak,93.9
2.67,80,Bare Soil / Gap,0.406,24024,onnx-weak,93.9
2.67,80,Bare Soil / Gap,0.371,12766,onnx-weak,93.9
2.73,82,Bare Soil / Gap,0.48,24103,hsv-fallback,94.2
2.73,82,Bare Soil / Gap,0.475,5786,onnx-medium,94.2
2.73,82,Bare Soil / Gap,0.452,7250,onnx-medium,94.2
2.73,82,Bare Soil / Gap,0.433,3438,onnx-weak,94.2
2.73,82,Bare Soil / Gap,0.42,2361,hsv-fallback,94.2
2.73,82,Lush Green,0.42,1993,hsv-fallback,94.2
2.73,82,Lush Green,0.42,3561,hsv-fallback,94.2
2.73,82,Lush Green,0.42,5036,hsv-fallback,94.2
2.73,82,Inconsistent Growth,0.42,2276,hsv-fallback,94.2
2.73,82,Inconsistent Growth,0.42,2174,hsv-fallback,94.2
2.73,82,Drought / Severe Stress,0.42,4296,hsv-fallback,94.2
2.73,82,Bare Soil / Gap,0.397,5143,onnx-weak,94.2
2.73,82,Bare Soil / Gap,0.395,12037,onnx-weak,94.2
2.73,82,Bare Soil / Gap,0.385,24007,onnx-weak,94.2
2.8,84,Lush Green,0.48,39901,hsv-fallback,92.5
2.8,84,Bare Soil / Gap,0.475,3651,onnx-medium,92.5
2.8,84,Drought / Severe Stress,0.471,18602,onnx-medium,92.5
2.8,84,Bare Soil / Gap,0.458,11290,onnx-medium,92.5
2.8,84,Bare Soil / Gap,0.435,7461,onnx-weak,92.5
2.8,84,Lush Green,0.42,2078,hsv-fallback,92.5
2.8,84,Inconsistent Growth,0.42,2275,hsv-fallback,92.5
2.8,84,Lush Green,0.42,4323,hsv-fallback,92.5
2.8,84,Inconsistent Growth,0.42,1724,hsv-fallback,92.5
2.8,84,Drought / Severe Stress,0.42,4307,hsv-fallback,92.5
2.8,84,Bare Soil / Gap,0.413,3336,onnx-weak,92.5
2.8,84,Bare Soil / Gap,0.413,21753,onnx-weak,92.5
2.8,84,Bare Soil / Gap,0.409,1570,onnx-weak,92.5
2.8,84,Bare Soil / Gap,0.386,24279,onnx-weak,92.5
2.8,84,Bare Soil / Gap,0.375,4897,onnx-weak,92.5
2.87,86,Bare Soil / Gap,0.48,28094,hsv-fallback,93.6
2.87,86,Bare Soil / Gap,0.473,2886,onnx-medium,93.6
2.87,86,Bare Soil / Gap,0.46,6929,onnx-medium,93.6
2.87,86,Bare Soil / Gap,0.443,2681,onnx-weak,93.6
2.87,86,Bare Soil / Gap,0.439,1556,onnx-weak,93.6
2.87,86,Bare Soil / Gap,0.428,3549,onnx-weak,93.6
2.87,86,Lush Green,0.42,2100,hsv-fallback,93.6
2.87,86,Lush Green,0.42,4219,hsv-fallback,93.6
2.87,86,Inconsistent Growth,0.42,1823,hsv-fallback,93.6
2.87,86,Lush Green,0.42,1567,hsv-fallback,93.6
2.87,86,Drought / Severe Stress,0.42,2974,hsv-fallback,93.6
2.87,86,Bare Soil / Gap,0.392,23472,onnx-weak,93.6
2.87,86,Bare Soil / Gap,0.378,11995,onnx-weak,93.6
2.87,86,Bare Soil / Gap,0.377,4336,onnx-weak,93.6
2.93,88,Bare Soil / Gap,0.48,27463,hsv-fallback,94.2
2.93,88,Lush Green,0.48,11731,hsv-fallback,94.2
2.93,88,Bare Soil / Gap,0.448,6685,onnx-weak,94.2
2.93,88,Bare Soil / Gap,0.44,3227,onnx-weak,94.2
2.93,88,Bare Soil / Gap,0.436,1590,onnx-weak,94.2
2.93,88,Bare Soil / Gap,0.424,4835,onnx-weak,94.2
2.93,88,Lush Green,0.42,1981,hsv-fallback,94.2
2.93,88,Lush Green,0.42,4064,hsv-fallback,94.2
2.93,88,Inconsistent Growth,0.42,2414,hsv-fallback,94.2
2.93,88,Drought / Severe Stress,0.42,3915,hsv-fallback,94.2
2.93,88,Bare Soil / Gap,0.419,4299,onnx-weak,94.2
2.93,88,Bare Soil / Gap,0.369,23037,onnx-weak,94.2
3.0,90,Lush Green,0.48,38484,hsv-fallback,95.0
3.0,90,Lush Green,0.48,11590,hsv-fallback,95.0
3.0,90,Bare Soil / Gap,0.48,25087,hsv-fallback,95.0
3.0,90,Bare Soil / Gap,0.459,6734,onnx-medium,95.0
3.0,90,Bare Soil / Gap,0.439,1618,onnx-weak,95.0
3.0,90,Lush Green,0.42,3992,hsv-fallback,95.0
3.0,90,Lush Green,0.42,1912,hsv-fallback,95.0
3.0,90,Drought / Severe Stress,0.42,3220,hsv-fallback,95.0
3.0,90,Inconsistent Growth,0.42,1709,hsv-fallback,95.0
3.0,90,Bare Soil / Gap,0.412,4941,onnx-weak,95.0
3.0,90,Bare Soil / Gap,0.409,3977,onnx-weak,95.0
3.0,90,Bare Soil / Gap,0.392,4063,onnx-weak,95.0
3.0,90,Bare Soil / Gap,0.387,22958,onnx-weak,95.0
3.07,92,Lush Green,0.48,39098,hsv-fallback,95.6
3.07,92,Bare Soil / Gap,0.48,17816,hsv-fallback,95.6
3.07,92,Bare Soil / Gap,0.474,4232,onnx-medium,95.6
3.07,92,Bare Soil / Gap,0.458,6667,onnx-medium,95.6
3.07,92,Bare Soil / Gap,0.444,10236,onnx-weak,95.6
3.07,92,Bare Soil / Gap,0.43,3767,onnx-weak,95.6
3.07,92,Lush Green,0.42,1932,hsv-fallback,95.6
3.07,92,Lush Green,0.42,3954,hsv-fallback,95.6
3.07,92,Inconsistent Growth,0.42,2573,hsv-fallback,95.6
3.07,92,Drought / Severe Stress,0.42,3019,hsv-fallback,95.6
3.07,92,Bare Soil / Gap,0.403,4246,onnx-weak,95.6
3.07,92,Bare Soil / Gap,0.388,22163,onnx-weak,95.6
3.07,92,Bare Soil / Gap,0.364,3988,onnx-weak,95.6
3.07,92,Bare Soil / Gap,0.361,1732,onnx-weak,95.6
3.13,94,Lush Green,0.48,38295,hsv-fallback,96.1
3.13,94,Lush Green,0.48,25360,hsv-fallback,96.1
3.13,94,Bare Soil / Gap,0.47,4003,onnx-medium,96.1
3.13,94,Bare Soil / Gap,0.449,9328,onnx-weak,96.1
3.13,94,Bare Soil / Gap,0.447,6486,onnx-weak,96.1
3.13,94,Bare Soil / Gap,0.422,16748,onnx-weak,96.1
3.13,94,Lush Green,0.42,2583,hsv-fallback,96.1
3.13,94,Lush Green,0.42,4059,hsv-fallback,96.1
3.13,94,Lush Green,0.42,1932,hsv-fallback,96.1
3.13,94,Bare Soil / Gap,0.42,1698,hsv-fallback,96.1
3.13,94,Inconsistent Growth,0.42,2099,hsv-fallback,96.1
3.13,94,Inconsistent Growth,0.42,1563,hsv-fallback,96.1
3.13,94,Drought / Severe Stress,0.42,2343,hsv-fallback,96.1
3.13,94,Bare Soil / Gap,0.39,1665,onnx-weak,96.1
3.13,94,Bare Soil / Gap,0.388,4517,onnx-weak,96.1
3.13,94,Bare Soil / Gap,0.376,21914,onnx-weak,96.1
3.13,94,Bare Soil / Gap,0.375,4848,onnx-weak,96.1
3.13,94,Bare Soil / Gap,0.364,3947,onnx-weak,96.1
3.2,96,Lush Green,0.48,41749,hsv-fallback,96.9
3.2,96,Lush Green,0.48,38500,hsv-fallback,96.9
3.2,96,Lush Green,0.48,25955,hsv-fallback,96.9
3.2,96,Lush Green,0.48,25635,hsv-fallback,96.9
3.2,96,Bare Soil / Gap,0.468,13961,onnx-medium,96.9
3.2,96,Bare Soil / Gap,0.463,6189,onnx-medium,96.9
3.2,96,Bare Soil / Gap,0.46,3203,onnx-medium,96.9
3.2,96,Bare Soil / Gap,0.437,9025,onnx-weak,96.9
3.2,96,Lush Green,0.42,2025,hsv-fallback,96.9
3.2,96,Lush Green,0.42,2625,hsv-fallback,96.9
3.2,96,Lush Green,0.42,3935,hsv-fallback,96.9
3.2,96,Bare Soil / Gap,0.42,1785,hsv-fallback,96.9
3.2,96,Bare Soil / Gap,0.42,4989,onnx-weak,96.9
3.2,96,Inconsistent Growth,0.42,2225,hsv-fallback,96.9
3.2,96,Inconsistent Growth,0.42,2281,hsv-fallback,96.9
3.2,96,Bare Soil / Gap,0.388,3887,onnx-weak,96.9
3.2,96,Bare Soil / Gap,0.385,5394,onnx-weak,96.9
3.2,96,Bare Soil / Gap,0.373,21473,onnx-weak,96.9
3.2,96,Bare Soil / Gap,0.366,3390,onnx-weak,96.9
3.27,98,Lush Green,0.48,42706,hsv-fallback,97.0
3.27,98,Lush Green,0.48,38482,hsv-fallback,97.0
3.27,98,Lush Green,0.48,27984,hsv-fallback,97.0
3.27,98,Bare Soil / Gap,0.47,12030,onnx-medium,97.0
3.27,98,Bare Soil / Gap,0.459,2341,onnx-medium,97.0
3.27,98,Bare Soil / Gap,0.443,5028,onnx-weak,97.0
3.27,98,Lush Green,0.42,7250,hsv-fallback,97.0
3.27,98,Lush Green,0.42,3939,hsv-fallback,97.0
3.27,98,Lush Green,0.42,1910,hsv-fallback,97.0
3.27,98,Lush Green,0.42,1984,hsv-fallback,97.0
3.27,98,Inconsistent Growth,0.42,2802,hsv-fallback,97.0
3.27,98,Drought / Severe Stress,0.42,1602,onnx-weak,97.0
3.27,98,Inconsistent Growth,0.42,2646,hsv-fallback,97.0
3.27,98,Bare Soil / Gap,0.412,4039,onnx-weak,97.0
3.27,98,Bare Soil / Gap,0.396,3169,onnx-weak,97.0
3.27,98,Bare Soil / Gap,0.386,20978,onnx-weak,97.0
3.27,98,Bare Soil / Gap,0.377,5162,onnx-weak,97.0
3.27,98,Inconsistent Growth,0.359,1757,onnx-weak,97.0
3.33,100,Lush Green,0.48,38082,hsv-fallback,97.6
3.33,100,Lush Green,0.48,26794,hsv-fallback,97.6
3.33,100,Lush Green,0.48,22722,hsv-fallback,97.6
3.33,100,Bare Soil / Gap,0.475,3203,onnx-medium,97.6
3.33,100,Bare Soil / Gap,0.472,5166,onnx-medium,97.6
3.33,100,Bare Soil / Gap,0.468,2595,onnx-medium,97.6
3.33,100,Bare Soil / Gap,0.454,4769,onnx-medium,97.6
3.33,100,Bare Soil / Gap,0.452,10710,onnx-medium,97.6
3.33,100,Lush Green,0.42,1938,hsv-fallback,97.6
3.33,100,Lush Green,0.42,2200,hsv-fallback,97.6
3.33,100,Lush Green,0.42,2621,hsv-fallback,97.6
3.33,100,Lush Green,0.42,3800,hsv-fallback,97.6
3.33,100,Lush Green,0.42,7601,hsv-fallback,97.6
3.33,100,Inconsistent Growth,0.42,3041,hsv-fallback,97.6
3.33,100,Bare Soil / Gap,0.415,4419,onnx-weak,97.6
3.33,100,Bare Soil / Gap,0.386,4481,onnx-weak,97.6
3.33,100,Bare Soil / Gap,0.368,20211,onnx-weak,97.6
3.4,102,Lush Green,0.48,37534,hsv-fallback,95.3
3.4,102,Lush Green,0.48,27119,hsv-fallback,95.3
3.4,102,Bare Soil / Gap,0.475,2823,onnx-medium,95.3
3.4,102,Bare Soil / Gap,0.474,3806,onnx-medium,95.3
3.4,102,Drought / Severe Stress,0.456,22236,onnx-medium,95.3
